Module	lymph.node	stomach	appendix	parathyroid.gland	skeletal.muscle	endometrium	urinary.bladder	seminal.vesicle	colon	gallbladder	skin	adipose.tissue	esophagus	prostate	rectum	kidney	duodenum	placenta	testis	cervix..uterine	fallopian.tube	liver	spleen	bone.marrow	tonsil	breast	epididymis	adrenal.gland	thyroid.gland	salivary.gland	smooth.muscle	lung	ovary	pancreas	cerebral.cortex	small.intestine	heart.muscle
P1_I2_M12	-0.0371816437320073	-0.0400614315310603	-0.0313361076706438	-0.0209972643380153	-0.0506257166494471	-0.0231582750676018	-0.0346521794509174	0.00677167705826165	-0.0399824547691596	-0.0258701012739846	-0.0402701943415959	0.152869878932848	-0.0413348095495502	-0.0258374121153111	-0.0390109382366864	-0.0222242854846532	-0.040686475557125	-0.0238216422854351	-0.00761375012663971	-0.0163723380633923	-0.0163890562882509	-0.045525405911288	-0.0349151355312023	-0.0481155706198449	-0.043282715493519	-0.0317685479784713	0.966733804944576	-0.0320438219467749	-0.013053580335028	-0.0522048038803964	-0.0261380348209166	-0.0236001511051383	-0.0300666793520004	-0.057799707058271	-0.0252743224086852	-0.0381297147485851	-0.0470310932140867
P1_I2_M20	-0.0489619281884319	-0.0471632145860884	-0.0394023413158734	0.0083076951228918	-0.0468642170717732	-0.0240178517923731	-0.0389613661441367	-0.0185952219350708	-0.044412127187471	-0.0184109435940616	-0.0346454861278401	0.073823097636815	-0.0463516822383579	-0.00725007490277254	-0.0414596880004045	-0.0154694574180501	-0.042990707080829	-0.00401409913150394	-0.00263160804858041	-0.033584800069134	-0.0168968168386092	-0.0243238380850069	-0.0238221350378538	-0.0599138851021958	-0.0560042848640248	-0.0324929261472698	-0.0339859629239653	0.974209830852964	-0.0142476815607031	-0.0666526947129458	-0.0297312538657516	-0.0115457647155378	0.000772909242381792	-0.0707757041823956	0.0120337665149172	-0.0345514512855005	-0.0390160852154566
P1_I2_M4	-0.0489547540522812	-0.0538878241875886	-0.037351196257941	0.00345667227879956	-0.0654987856269702	6.0931130299962e-05	-0.0450709361708177	-0.00666963078848274	-0.0521431361210538	-0.0173084267991093	-0.0378259810091375	0.233819571099957	-0.0432403025807243	-0.0026995754984908	-0.0521448239017323	-0.0358634668775526	-0.0516673985807778	-0.0298059122332067	0.0153546841154328	-0.016318499323553	-0.00677099381900501	-0.0749911647799846	-0.0291949508402797	-0.0691482891206722	-0.0626789624974608	-0.0436382725995905	-0.0327220718358471	0.0237670602710331	-0.00651238654397756	-0.0733070291032748	-0.00544414590788533	-0.023539657730506	-0.0180112053088321	-0.0857703539534265	0.938936408098859	-0.0452793637277078	-0.041935829216512
P1_I2_M3	0.0460348629853946	-0.139558943669231	0.0140627969620969	0.376274472088234	-0.300479419364534	0.204363402378171	-0.04649325427651	0.0487490173705373	-0.113716229156189	0.0390795946746247	-0.0180901438109118	0.131420307076134	-0.0654722758161332	0.136055621244373	-0.0500072954348888	-0.0546342473203657	-0.139037739967466	0.103914867934662	0.265502015912183	0.0889573096272195	0.149609250839421	-0.252080851479595	0.0548898166098204	-0.157274295133025	-0.0406726722129976	0.0238065480154594	0.0149164218292654	-0.00225478937201555	0.280491234129673	-0.302502290963165	0.12764010335383	0.037316792134608	0.101157432022753	-0.378889005785274	0.132775171440848	-0.103770287219734	-0.212083297647274
P1_I2_M7	-0.0575317630536697	-0.0620310658027641	-0.0470833734631484	0.92030648317155	-0.110416643214147	0.012991449670029	-0.0479537025936896	-0.000560740738009609	-0.0616920567753578	-0.00902809944360878	-0.0398178115165611	0.144429989615981	-0.0449290637337909	0.0368085395537281	-0.0468030806844493	-0.00405117317975021	-0.0610179783765287	0.00813362134171881	0.0532302018933741	0.00273887336281959	0.0202043185388456	-0.0984329246374617	-0.0355187582500184	-0.0906375420559293	-0.0779678210549668	-0.0232148648120879	-0.0250819949416222	-0.00395448229279726	0.101143507571445	-0.120687498778866	0.00333669614514245	-0.000523645848333042	-0.0171095199818502	-0.152374525911516	0.0726831306731119	-0.0521335525729806	-0.0854531278238402
P1_I2_M18	-0.0495013980365411	-0.0481087106414592	-0.0506377048946417	-0.0176947634449266	-0.0577017964019756	-0.0142476316270483	-0.04801907970453	-0.0359026126106932	-0.0501992843315411	-0.0327402058911634	-0.041108789878985	0.330623889481462	-0.0483399836690178	-0.0361767221848775	-0.0483444533345108	-0.0413520407680472	-0.05232022287157	-0.0462010234588767	0.140206445126267	-0.020551644832481	0.89771293027965	-0.0563233146302842	-0.0472581294225613	-0.0544517060782326	-0.051126754819833	-0.0405242611539956	-0.0228043397496216	-0.0453091642622728	-0.0174511119728441	-0.0548498353295637	-0.0424624914405658	0.0290166549641338	-0.0412542155871264	-0.0586098062297505	-0.0234234637859055	-0.0510430327369586	-0.0515202240691112
P1_I2_M1	-0.0201580934658614	-0.0423224890512638	-0.023667461655613	0.00187683333831729	-0.0636046800330203	-0.00819881807603397	-0.038997445499164	-0.0258071353752091	-0.0435116782584142	-0.0248167773012076	-0.0181895861027796	0.974281651770729	-0.040883412528613	-0.0127111174044155	-0.0402829195172286	-0.0353688512495703	-0.0390187878297153	-0.0203185322949748	0.072966092549013	-0.0233492271538384	-0.00443941257265923	-0.0624692857971273	-0.0137462210383393	-0.0436236607574483	-0.0397225746718197	-0.0290313840589573	-0.0289673419730938	-0.026472192785893	-0.000765774059084673	-0.0655880543299029	-0.0236214941073743	-0.0229507960450119	-0.0189452630325182	-0.0764570604531392	0.0202783770821028	-0.0354736932672492	-0.0559217329936205
P1_I2_M2	-0.0206791295541683	-0.0535328445748096	-0.0305864680295383	0.00432815466198755	-0.0757096422631401	-0.0110957553308035	-0.0450535537360984	-0.0337171721295648	-0.0508322282460242	-0.0274250786519976	-0.0319206000055779	0.357569139945449	-0.0445936180999822	-0.020119341003328	-0.043526953221615	-0.0417984806407434	-0.0496361436530975	-0.0229141554784296	0.89915038212119	-0.0278926304294479	0.0134202580878992	-0.0723020820200329	-0.0257602603514551	-0.0405725702442166	-0.0400811270818011	-0.0327256190023853	-0.0256709854362214	-0.0334577845048745	0.00039993983920429	-0.0818223834034718	-0.0248403111372043	-0.029504085489544	-0.0262571317619411	-0.0933544765005717	-0.00561561804285386	-0.0460024786712844	-0.065867165959506
P1_I2_M11	-0.0374633135694124	-0.0556008185777617	-0.0124561584696154	-0.0333603248925699	-0.0698718789459435	0.00541783572630939	-0.00967153513277635	-0.0208691458560677	-0.0462637082601554	0.0171887348040481	-0.0478748219440573	0.132618325099167	-0.0376721676430543	-0.0265264103735051	-0.0449129910821447	-0.0323030781602405	-0.0520425016698577	0.961093158145144	-0.0214064592597885	-0.00387988278621356	-0.0211454916322928	-0.0565704336514516	-0.0185659659740828	-0.0646805759383466	-0.0559089563885978	-0.0306964505684596	-0.0414761869290556	-0.0142455354413134	-0.0149039511035351	-0.0725228471882656	0.0215265324322088	0.0407107430082542	-0.0310436469995127	-0.0810753807836356	-0.0380208341655009	-0.0446024469264927	-0.0409214289014245
P1_I2_M23	-0.0344100438623287	-0.0469668567188236	-0.00320029139822886	-0.0209788533249928	-0.0697094896218401	-0.0236549407652552	-0.0108393606206561	-0.0309392730403049	-0.0375132517504549	-0.000458528809321918	-0.0406936825583708	0.107112109123531	-0.0329277440444265	-0.0223194533110764	-0.031758696361188	-0.0297348687052457	-0.0465431189388523	0.0103735558871728	-0.037261763605544	-0.00474830586971283	-0.013275779426285	-0.0436540526511912	-0.0206258041191574	-0.0377648606472148	-0.0492626417566051	-0.0240748972703701	-0.0354007167997856	-0.0344259873310988	-0.00911470040780731	-0.0607715304073654	-0.0116578282042547	0.971240071998372	-0.0354561391652725	-0.0722629362552652	-0.0266890882836119	-0.0357696917967119	-0.0538605591804554
P1_I2_M6	-0.0430787430536057	-0.0363644770817415	-0.0358118566505781	-0.0328166496292313	-0.0468124378365962	-0.0364105342638977	-0.0392233449059236	-0.0369364402673443	-0.0340465876255976	-0.0106876453161457	-0.0380765364354803	0.113715646473784	-0.0399423808648899	-0.0249787090645939	-0.034289385517458	0.0386924397945306	-0.00714343400653663	-0.0308135293424654	-0.0309413447769683	-0.0328153289322847	-0.0308791465892743	0.972145891023493	-0.0377568147528174	-0.0401529824556102	-0.0458574606748832	-0.0258820981843183	-0.0299533191851303	-0.0241342948587136	-0.0272483596854053	-0.0472982455805468	-0.0377787712567405	-0.0230950717237212	-0.0366920818911487	-0.047085487932584	-0.0292675760798829	-0.00893417385331509	-0.0413487270163772
P1_I2_M13	-0.0524219331011642	-0.0452772507256647	-0.0522055390280466	-0.00489595283904541	-0.0584714670455124	-0.0375405100380337	-0.0498539864781991	-0.0344597866602156	-0.0329504132430929	-0.0230754760765946	-0.0410891451795015	0.197947166956163	-0.0454999384855266	-0.0316082258681862	-0.0324919587013163	0.94591913692339	-0.00707588213354012	-0.0356125648881507	-0.0331213364349931	-0.0278310313403001	-0.0325055232237415	0.102850361390581	-0.0442966066317851	-0.0618804095544757	-0.0564570559536219	-0.0374972766946292	-0.0281601602355451	-0.0245398255298554	-0.00646608425738147	-0.0523466056660166	-0.0427830164823841	-0.0334338561422475	-0.0451665955615599	-0.0693887221403763	-0.0301273590170569	0.012087486590932	-0.0482726565033049
