Module	lymph.node	stomach	appendix	parathyroid.gland	skeletal.muscle	endometrium	urinary.bladder	seminal.vesicle	colon	gallbladder	skin	adipose.tissue	esophagus	prostate	rectum	kidney	duodenum	placenta	testis	cervix..uterine	fallopian.tube	liver	spleen	bone.marrow	tonsil	breast	epididymis	adrenal.gland	thyroid.gland	salivary.gland	smooth.muscle	lung	ovary	pancreas	cerebral.cortex	small.intestine	heart.muscle
P1_I11_M6	-0.0430787430536057	-0.0363644770817415	-0.0358118566505781	-0.0328166496292313	-0.0468124378365962	-0.0364105342638977	-0.0392233449059236	-0.0369364402673443	-0.0340465876255976	-0.0106876453161457	-0.0380765364354803	0.113715646473784	-0.0399423808648899	-0.0249787090645939	-0.034289385517458	0.0386924397945306	-0.00714343400653663	-0.0308135293424654	-0.0309413447769683	-0.0328153289322847	-0.0308791465892743	0.972145891023493	-0.0377568147528174	-0.0401529824556102	-0.0458574606748832	-0.0258820981843183	-0.0299533191851303	-0.0241342948587136	-0.0272483596854053	-0.0472982455805468	-0.0377787712567405	-0.0230950717237212	-0.0366920818911487	-0.047085487932584	-0.0292675760798829	-0.00893417385331509	-0.0413487270163772
P1_I11_M10	-0.0493512387748435	-0.0453999549770432	-0.0491048158599484	-0.0141359125168507	-0.0550368043387438	-0.0375987847809525	-0.0472456074120534	-0.0330837964690424	-0.03455151675631	-0.0216457314032786	-0.0401306614708353	0.161778530788662	-0.045223120861262	-0.0321623684094429	-0.0344411098877227	0.953995365390643	-0.00511615816221631	-0.0355887339867724	-0.0342826711246497	-0.0283023081261723	-0.0328258969375414	0.106711834063143	-0.0428319570215407	-0.0599493949064354	-0.0531013512647268	-0.0342900469541896	-0.0288723926222999	-0.0248483790279322	-0.0065620706028282	-0.0507896954236933	-0.0402024101861955	-0.0355682033780511	-0.0437951800351672	-0.0652802131015913	-0.029755811635805	0.0128721975196354	-0.0442836293459464
P1_I11_M14	-0.0313030980205603	-0.0295295026793279	-0.0295879050725942	-0.0232301280176852	-0.038860820256741	-0.0244614025375611	-0.0292559497038999	-0.00927788555210112	-0.0321926266779571	-0.0258165629144984	-0.0319381833899829	0.00918144180001	-0.0330147220247761	-0.025023655211947	-0.0311561471478849	-0.0232093844081107	-0.0263442273835117	-0.0218827044485907	-0.0172154238850996	-0.0246997509175862	-0.020760200998117	-0.0362721723758928	-0.0307128513625702	-0.032507202921626	-0.0325892013115685	-0.0291504605902543	0.985078098236707	-0.0296897245093104	-0.0226215871234557	-0.0371037979783561	-0.0257447274063481	-0.0286594884869377	-0.0292223696181818	-0.0406257766276134	-0.0272922158773038	-0.0280562803535599	-0.035251402245205
P1_I11_M12	0.220798133755617	-0.0996502038148127	0.0200573478169787	-0.119670652308755	-0.171996339411254	0.152866637548235	-0.00557600937194729	-0.0193832055302417	-0.0245707567417252	-0.0193759400091063	0.0954437515795554	-0.305352684347683	-0.0139124849941555	0.0211494705522592	-0.0186051881144857	-0.118264906345515	-0.0788480643478175	-0.00816208632295876	-0.140723085523819	0.137389873896521	0.251847918443591	-0.191778228458304	0.0708912493080852	0.0597266585168655	0.100559277506254	0.315872559132764	0.0301333921582791	-0.0087721333452966	0.0890390410925127	-0.15539061692773	0.024574429046667	-0.053462559924734	0.586755160049246	-0.226557918129136	-0.15148105226826	-0.0677644688287043	-0.17780631533699
P1_I11_M5	0.53330107699253	-0.0461387299941984	0.361549632737539	-0.0922230982869971	-0.134575276493407	-0.0625960189117791	0.0277220567896338	-0.0878613910364675	-0.0590916400966946	0.0331175032048991	-0.0772611939932739	0.26881259951386	-0.0785015261898039	-0.0736051489956258	-0.0480248282854113	-0.108873872263688	-0.0476489109811606	-0.00900688690618207	-0.0775079226755765	-0.0612664694039319	-0.0675298520584208	-0.107626401275504	0.456519917032916	0.127353664846351	0.287992230522403	-0.0752007186576003	-0.103253429458909	-0.0771937893411324	-0.0807404776159372	-0.115377981594324	-0.0368635243428626	0.0772210103540896	-0.0974066284581563	-0.142331345818648	-0.0766674796759484	-0.010124822242625	-0.119090326939953
P1_I11_M11	0.00655349827818172	-0.0502503448083785	0.0685403058999897	-0.040576258442785	-0.0735572513689449	-0.0269593221664943	-0.0137482475500791	-0.0508842972955931	-0.0490512602036447	0.0120359713952074	-0.0352285406990029	0.188816508734933	-0.0361027935617643	-0.0379785831696834	-0.0458569906882465	-0.0556151077166036	-0.0422039966650198	0.0109722837455413	-0.0356676005963354	-0.0332034354925654	-0.039070921426517	-0.0646038412218764	0.0476901121243362	0.944725679213089	-0.0290638881272163	-0.0444945115797475	-0.0572292769156178	-0.0411661777620244	-0.035456886165615	-0.0706189329495301	-0.014847762455066	0.00978138368307029	-0.0451978431919962	-0.08110837847174	-0.0360253875765618	-0.0372678275093507	-0.066080077296348
P1_I11_M9	-0.0529161505412102	-0.0379879798840879	-0.0461610188362605	-0.0388203258066631	-0.060690997842456	-0.0380694824185781	-0.024916876045074	-0.0241511594583347	-0.0430641694038655	-0.0279108144207546	0.929426079215488	0.238831652617211	0.140551603382897	-0.0157903178000126	-0.0419883125543063	-0.0530499647612966	-0.0433129414253775	-0.0223698689762635	-0.0416599431994808	-0.0269742448527998	-0.0279115736683063	-0.0616307494336396	-0.0413442410466072	-0.0562808385449505	-0.0125167596751021	0.0202185978865514	-0.0403415906059335	-0.0499506677186439	-0.0414630724182095	-0.0470214165890184	-0.0408199274487068	-0.0275696482645771	-0.050801796442252	-0.0647727169690111	-0.0330887700372289	-0.0399019000151417	-0.0537776959979969
P1_I11_M13	-0.0480689172832573	-0.0284731109462384	-0.0381486827558154	-0.0432099388242654	-0.0545429292326744	-0.039904040876521	-0.0164025527736579	-0.0360772022193719	-0.0376606364420899	-0.0230484847392007	0.0962052866900494	0.0962050767484891	0.960342091460159	-0.0377105792169709	-0.0398133333243231	-0.0452766940371065	-0.0347365749555153	-0.0137530085071685	-0.0420836626952342	-0.0207830548196117	-0.0322916592270332	-0.0504593751016296	-0.0457657023845073	-0.0409359116719995	0.0944439588225416	-0.0261139947478484	-0.0401989861941707	-0.0455010314367923	-0.0399488761534751	-0.0343321226822692	-0.0394255716572075	-0.0277373247376324	-0.0421180627008199	-0.0540267402560839	-0.042671005619647	-0.0362774649583616	-0.0496991805427395
P1_I11_M16	-0.0442917293826534	-0.0463451113210286	-0.0377282646157361	0.0189358167584543	-0.045755245230584	-0.0266223557897137	-0.0385036211971845	-0.0215311393789224	-0.0386206845155299	-0.0200169271389316	-0.0304710305581541	0.0296750459584644	-0.0401255299246309	-0.00398664164884767	-0.0344272668026442	-0.0132008713209708	-0.0401015140105311	0.00271695734897462	-0.00950547616339771	-0.0311585349749992	-0.00876249697512121	-0.00901631495231449	-0.0340855549532857	-0.0556585772432357	-0.0503122413345099	-0.0324530697379219	-0.0314912588420342	0.978968889730514	-0.0195128805276114	-0.0630507264924379	-0.0247330343344669	-0.0142281748658853	-0.0207676659370964	-0.0672331389349747	-0.00673325726548092	-0.0322410734396342	-0.0376252999859366
P1_I11_M3	-0.0472061840710907	-0.0516916390613938	-0.0358445738757142	-0.00333720810234659	-0.0617081876369519	-0.00369139606160099	-0.0445851149459977	-0.00777742902601693	-0.0499988291199632	-0.0174711048613163	-0.0370043459951962	0.222722181031269	-0.0420071565461964	-0.00528864934689638	-0.0508482652228905	-0.0361794417708784	-0.0490968853733675	-0.0301490996036172	0.0109084300601695	-0.0181226806846301	-0.00915107098115703	-0.0714897709810163	-0.0279895488031811	-0.0646131834412629	-0.0605480165819762	-0.0438937253374935	-0.0329489903709591	0.0235769086369649	-0.0129329117501351	-0.0693519967459465	-0.00839731381606227	-0.0241826374931206	-0.0202964861230343	-0.0807500390936773	0.944095956147742	-0.0432987553669289	-0.0394508376841305
