Module	lymph.node	stomach	appendix	parathyroid.gland	skeletal.muscle	endometrium	urinary.bladder	seminal.vesicle	colon	gallbladder	skin	adipose.tissue	esophagus	prostate	rectum	kidney	duodenum	placenta	testis	cervix..uterine	fallopian.tube	liver	spleen	bone.marrow	tonsil	breast	epididymis	adrenal.gland	thyroid.gland	salivary.gland	smooth.muscle	lung	ovary	pancreas	cerebral.cortex	small.intestine	heart.muscle
P1_I7_M9	-0.065890544396192	0.00723743421907819	-0.0408679626589504	-0.0568137066559159	-0.0796605595030596	-0.0630213908266362	-0.0583945284569933	-0.0559917859425413	0.106551250380777	0.00315825845361128	-0.0372833003397394	0.190738828518862	-0.0513373929424744	-0.0499258165360549	0.0822560065771431	-0.0028224213860938	0.626470312470828	-0.0607587615919204	-0.054338501563296	-0.0565255721856924	-0.0455960157294365	-0.00872029750190744	-0.0552704929447842	-0.0721496898417145	-0.0721198167107759	-0.0610784528718008	-0.0625270978082416	-0.061486001348605	-0.0501916339406376	-0.0733280850941012	-0.0584605281952863	-0.0441703799659381	-0.068759597479758	-0.0792892904042103	-0.0646241518869701	0.670325311001799	-0.0753336249123716
P1_I7_M6	-0.0430787430536057	-0.0363644770817415	-0.0358118566505781	-0.0328166496292313	-0.0468124378365962	-0.0364105342638977	-0.0392233449059236	-0.0369364402673443	-0.0340465876255976	-0.0106876453161457	-0.0380765364354803	0.113715646473784	-0.0399423808648899	-0.0249787090645939	-0.034289385517458	0.0386924397945306	-0.00714343400653663	-0.0308135293424654	-0.0309413447769683	-0.0328153289322847	-0.0308791465892743	0.972145891023493	-0.0377568147528174	-0.0401529824556102	-0.0458574606748832	-0.0258820981843183	-0.0299533191851303	-0.0241342948587136	-0.0272483596854053	-0.0472982455805468	-0.0377787712567405	-0.0230950717237212	-0.0366920818911487	-0.047085487932584	-0.0292675760798829	-0.00893417385331509	-0.0413487270163772
P1_I7_M11	-0.0494778155585563	-0.0452128071400917	-0.0492340755846028	-0.00954227150802839	-0.0551036063129451	-0.0377342032480375	-0.0473776676252355	-0.0333176766639075	-0.0347864077286046	-0.0219738213576685	-0.0403234515104623	0.163908941489548	-0.0453851060978142	-0.0323691400100651	-0.0346893881032903	0.953712299233524	-0.00561111861000285	-0.0358115768907484	-0.0342087340091751	-0.0286020271134237	-0.0329890805721472	0.105252104731927	-0.0430000882362327	-0.0599914910458185	-0.0531973241536828	-0.0345157563404025	-0.0290946139587565	-0.0250250427457901	-0.00634419925021543	-0.0504803018908423	-0.040366260283063	-0.0357688557193213	-0.0438814264879239	-0.065230398636806	-0.0300142669552995	0.0122336343658302	-0.0444469784718679
P1_I7_M15	-0.0313030980205603	-0.0295295026793279	-0.0295879050725942	-0.0232301280176852	-0.038860820256741	-0.0244614025375611	-0.0292559497038999	-0.00927788555210112	-0.0321926266779571	-0.0258165629144984	-0.0319381833899829	0.00918144180001	-0.0330147220247761	-0.025023655211947	-0.0311561471478849	-0.0232093844081107	-0.0263442273835117	-0.0218827044485907	-0.0172154238850996	-0.0246997509175862	-0.020760200998117	-0.0362721723758928	-0.0307128513625702	-0.032507202921626	-0.0325892013115685	-0.0291504605902543	0.985078098236707	-0.0296897245093104	-0.0226215871234557	-0.0371037979783561	-0.0257447274063481	-0.0286594884869377	-0.0292223696181818	-0.0406257766276134	-0.0272922158773038	-0.0280562803535599	-0.035251402245205
P1_I7_M13	0.220798133755617	-0.0996502038148127	0.0200573478169787	-0.119670652308755	-0.171996339411254	0.152866637548235	-0.00557600937194729	-0.0193832055302417	-0.0245707567417252	-0.0193759400091063	0.0954437515795554	-0.305352684347683	-0.0139124849941555	0.0211494705522592	-0.0186051881144857	-0.118264906345515	-0.0788480643478175	-0.00816208632295876	-0.140723085523819	0.137389873896521	0.251847918443591	-0.191778228458304	0.0708912493080852	0.0597266585168655	0.100559277506254	0.315872559132764	0.0301333921582791	-0.0087721333452966	0.0890390410925127	-0.15539061692773	0.024574429046667	-0.053462559924734	0.586755160049246	-0.226557918129136	-0.15148105226826	-0.0677644688287043	-0.17780631533699
P1_I7_M5	0.532903371592784	-0.0463890748521982	0.361701717763854	-0.0924060234091882	-0.134506180649382	-0.0625758816609441	0.0273658345959001	-0.0880494302062321	-0.0592707781854771	0.0330126951393925	-0.0775357765797371	0.271676997033458	-0.0787336588204764	-0.0737976793968322	-0.0481247167247991	-0.107318729518982	-0.0477982481786912	-0.00927599460544789	-0.0775282105636626	-0.0614319354530218	-0.067787737030273	-0.107636225193625	0.455658087129471	0.12757467139325	0.287260173149731	-0.0752992407238859	-0.103362951018519	-0.0770438024491406	-0.0809158114054669	-0.115409034116092	-0.03643473154665	0.0770580731233183	-0.0974453658324894	-0.142219770190933	-0.0768379871891247	-0.00998463421181564	-0.119092011208072
P1_I7_M12	0.00655349827818172	-0.0502503448083785	0.0685403058999897	-0.040576258442785	-0.0735572513689449	-0.0269593221664943	-0.0137482475500791	-0.0508842972955931	-0.0490512602036447	0.0120359713952074	-0.0352285406990029	0.188816508734933	-0.0361027935617643	-0.0379785831696834	-0.0458569906882465	-0.0556151077166036	-0.0422039966650198	0.0109722837455413	-0.0356676005963354	-0.0332034354925654	-0.039070921426517	-0.0646038412218764	0.0476901121243362	0.944725679213089	-0.0290638881272163	-0.0444945115797475	-0.0572292769156178	-0.0411661777620244	-0.035456886165615	-0.0706189329495301	-0.014847762455066	0.00978138368307029	-0.0451978431919962	-0.08110837847174	-0.0360253875765618	-0.0372678275093507	-0.066080077296348
P1_I7_M10	-0.0529161505412102	-0.0379879798840879	-0.0461610188362605	-0.0388203258066631	-0.060690997842456	-0.0380694824185781	-0.024916876045074	-0.0241511594583347	-0.0430641694038655	-0.0279108144207546	0.929426079215488	0.238831652617211	0.140551603382897	-0.0157903178000126	-0.0419883125543063	-0.0530499647612966	-0.0433129414253775	-0.0223698689762635	-0.0416599431994808	-0.0269742448527998	-0.0279115736683063	-0.0616307494336396	-0.0413442410466072	-0.0562808385449505	-0.0125167596751021	0.0202185978865514	-0.0403415906059335	-0.0499506677186439	-0.0414630724182095	-0.0470214165890184	-0.0408199274487068	-0.0275696482645771	-0.050801796442252	-0.0647727169690111	-0.0330887700372289	-0.0399019000151417	-0.0537776959979969
P1_I7_M14	-0.0480689172832573	-0.0284731109462384	-0.0381486827558154	-0.0432099388242654	-0.0545429292326744	-0.039904040876521	-0.0164025527736579	-0.0360772022193719	-0.0376606364420899	-0.0230484847392007	0.0962052866900494	0.0962050767484891	0.960342091460159	-0.0377105792169709	-0.0398133333243231	-0.0452766940371065	-0.0347365749555153	-0.0137530085071685	-0.0420836626952342	-0.0207830548196117	-0.0322916592270332	-0.0504593751016296	-0.0457657023845073	-0.0409359116719995	0.0944439588225416	-0.0261139947478484	-0.0401989861941707	-0.0455010314367923	-0.0399488761534751	-0.0343321226822692	-0.0394255716572075	-0.0277373247376324	-0.0421180627008199	-0.0540267402560839	-0.042671005619647	-0.0362774649583616	-0.0496991805427395
P1_I7_M17	-0.0440304783117542	-0.0469577719312857	-0.0375009228507952	0.0254962786043679	-0.0477322791778028	-0.0268135236577029	-0.0380754932331515	-0.0206322972651152	-0.0397569098643388	-0.0198211560351449	-0.0288878503469388	0.0329137750720967	-0.0408878179171318	-0.00252071899045246	-0.0353886647477472	-0.0148275155214533	-0.0412961708855312	0.00116510194264174	-0.0110443563785054	-0.0316126391358499	-0.00925046434253084	-0.0114415156097846	-0.0260881656855113	-0.057421243563501	-0.0507512653254822	-0.0323684040279337	-0.031654031971551	0.97835513298339	-0.0200194471201135	-0.0638057962040667	-0.0247263067799791	-0.0150741204574468	-0.0188690141529625	-0.0683586401853982	-0.00757666653807905	-0.0334908750205601	-0.0392477653668943
