Module	lymph.node	stomach	appendix	parathyroid.gland	skeletal.muscle	endometrium	urinary.bladder	seminal.vesicle	colon	gallbladder	skin	adipose.tissue	esophagus	prostate	rectum	kidney	duodenum	placenta	testis	cervix..uterine	fallopian.tube	liver	spleen	bone.marrow	tonsil	breast	epididymis	adrenal.gland	thyroid.gland	salivary.gland	smooth.muscle	lung	ovary	pancreas	cerebral.cortex	small.intestine	heart.muscle
P1_I4_M10	-0.065890544396192	0.00723743421907819	-0.0408679626589504	-0.0568137066559159	-0.0796605595030596	-0.0630213908266362	-0.0583945284569933	-0.0559917859425413	0.106551250380777	0.00315825845361128	-0.0372833003397394	0.190738828518862	-0.0513373929424744	-0.0499258165360549	0.0822560065771431	-0.0028224213860938	0.626470312470828	-0.0607587615919204	-0.054338501563296	-0.0565255721856924	-0.0455960157294365	-0.00872029750190744	-0.0552704929447842	-0.0721496898417145	-0.0721198167107759	-0.0610784528718008	-0.0625270978082416	-0.061486001348605	-0.0501916339406376	-0.0733280850941012	-0.0584605281952863	-0.0441703799659381	-0.068759597479758	-0.0792892904042103	-0.0646241518869701	0.670325311001799	-0.0753336249123716
P1_I4_M20	-0.0707446425699936	-0.00456928784473589	-0.0106526419030308	-0.0442909944604943	-0.0813106034919731	-0.0634394584653685	-0.0458588667259632	-0.0438280256256401	0.601436096512211	-0.0218689471840523	-0.0599162801502609	0.0245796900740964	0.00470492742261668	-0.0234897493202092	0.73035973563015	-0.0443710218234508	0.0558100052937735	-0.0523106083534019	-0.0641031560934893	-0.0343292724835757	-0.0367302736814879	-0.0691108968803566	-0.0635979768368649	-0.0633149997045564	-0.0534429315432145	-0.0437844309887152	-0.051930521622016	-0.0652963103962013	-0.0322260813833435	-0.0534358751977102	-0.0345491977984805	-0.00438974076726582	-0.0716557695327535	-0.0843081224588565	-0.0541875642876964	0.110160783977097	-0.0800069893347861
P1_I4_M6	-0.0430787430536057	-0.0363644770817415	-0.0358118566505781	-0.0328166496292313	-0.0468124378365962	-0.0364105342638977	-0.0392233449059236	-0.0369364402673443	-0.0340465876255976	-0.0106876453161457	-0.0380765364354803	0.113715646473784	-0.0399423808648899	-0.0249787090645939	-0.034289385517458	0.0386924397945306	-0.00714343400653663	-0.0308135293424654	-0.0309413447769683	-0.0328153289322847	-0.0308791465892743	0.972145891023493	-0.0377568147528174	-0.0401529824556102	-0.0458574606748832	-0.0258820981843183	-0.0299533191851303	-0.0241342948587136	-0.0272483596854053	-0.0472982455805468	-0.0377787712567405	-0.0230950717237212	-0.0366920818911487	-0.047085487932584	-0.0292675760798829	-0.00893417385331509	-0.0413487270163772
P1_I4_M13	-0.0498439673755921	-0.0460739167756095	-0.0495720262724457	-0.00756660083585647	-0.0553190900726965	-0.0371742018659056	-0.0477319282121856	-0.0331478824781094	-0.0357135114887021	-0.0220622426743743	-0.0398505388681948	0.169568519531892	-0.0459521393799837	-0.0321061268848249	-0.0358488438062034	0.952983430558213	-0.00626454992740234	-0.0358987445220324	-0.033156095826382	-0.0285915475548797	-0.030275905019151	0.101439575475729	-0.0429085790020747	-0.0605828429252742	-0.0541168619882382	-0.0354442546725431	-0.028733990121501	-0.0249267296960123	-0.00706338484007241	-0.0512219533550939	-0.0402705797469554	-0.0356977967169327	-0.0436083781599201	-0.0658441397356248	-0.02823802797007	0.0116984269996899	-0.0448825737946798
P1_I4_M15	0.221563268081203	-0.0995803761677581	0.0209045109184172	-0.117931961400557	-0.173302646802558	0.15485531061075	-0.00563271010017507	-0.0201027995393161	-0.025239159999947	-0.01867988447573	0.0948587490079628	-0.304938762041971	-0.0145277272387339	0.0213330779831995	-0.0185166428264083	-0.117259800697883	-0.0786659728650569	-0.00850530402524298	-0.14160074109837	0.13756487303892	0.252570011734335	-0.19196378368936	0.0714262464116419	0.0576244410408984	0.101161677214033	0.314088120657965	0.0286646432159009	-0.00919640153021764	0.090505196209854	-0.156366702238022	0.0264186694580796	-0.0529704590359476	0.585983908389908	-0.22740880799628	-0.150972382845345	-0.0680806564309002	-0.178079020927287
P1_I4_M5	0.53282803799703	-0.0461916129508575	0.360442384088504	-0.0925915162763834	-0.134284654696855	-0.062760180637352	0.0272539805098452	-0.0881530523824498	-0.0591377062238339	0.0328334768823567	-0.0777863205237659	0.276799185884487	-0.0788223482459285	-0.0735796500988881	-0.0480423614398716	-0.107285881204048	-0.0478567871142464	-0.0100691184966537	-0.0776339559371668	-0.0616035568602448	-0.067936279133571	-0.106988738074686	0.454789505410282	0.12696652384593	0.286239492793522	-0.0754777187222484	-0.103216556487923	-0.0771030983824469	-0.0811582889316924	-0.115190546864358	-0.0369089723541278	0.0765766137843909	-0.097487614321281	-0.141934373779595	-0.0765458228542033	-0.0100480125027346	-0.118934475698936
P1_I4_M14	0.00655349827818172	-0.0502503448083785	0.0685403058999897	-0.040576258442785	-0.0735572513689449	-0.0269593221664943	-0.0137482475500791	-0.0508842972955931	-0.0490512602036447	0.0120359713952074	-0.0352285406990029	0.188816508734933	-0.0361027935617643	-0.0379785831696834	-0.0458569906882465	-0.0556151077166036	-0.0422039966650198	0.0109722837455413	-0.0356676005963354	-0.0332034354925654	-0.039070921426517	-0.0646038412218764	0.0476901121243362	0.944725679213089	-0.0290638881272163	-0.0444945115797475	-0.0572292769156178	-0.0411661777620244	-0.035456886165615	-0.0706189329495301	-0.014847762455066	0.00978138368307029	-0.0451978431919962	-0.08110837847174	-0.0360253875765618	-0.0372678275093507	-0.066080077296348
P1_I4_M9	-0.0526642687095499	-0.0381650511737898	-0.0462460650746394	-0.0381430669086621	-0.0606164416806301	-0.038216749539155	-0.0252531672005032	-0.0244797643570382	-0.0431362103138742	-0.028192350854466	0.928241316916496	0.244447060144672	0.138491232105885	-0.0161941029398733	-0.0420042711396743	-0.0530601750846413	-0.0434359382554225	-0.0225402888840388	-0.0410208763887944	-0.0272738818997974	-0.0281968076078955	-0.0615446971038806	-0.0414739181207755	-0.0562511319555608	-0.0128385470296893	0.0200421640230432	-0.0403968946146682	-0.0499792722688741	-0.0416070084364621	-0.0470997988083856	-0.0409297276756169	-0.0277955986482995	-0.0508301461280944	-0.0646524202337735	-0.0331626473314349	-0.0400501554732384	-0.0537703313488976
P1_I4_M16	-0.0480689172832573	-0.0284731109462384	-0.0381486827558154	-0.0432099388242654	-0.0545429292326744	-0.039904040876521	-0.0164025527736579	-0.0360772022193719	-0.0376606364420899	-0.0230484847392007	0.0962052866900494	0.0962050767484891	0.960342091460159	-0.0377105792169709	-0.0398133333243231	-0.0452766940371065	-0.0347365749555153	-0.0137530085071685	-0.0420836626952342	-0.0207830548196117	-0.0322916592270332	-0.0504593751016296	-0.0457657023845073	-0.0409359116719995	0.0944439588225416	-0.0261139947478484	-0.0401989861941707	-0.0455010314367923	-0.0399488761534751	-0.0343321226822692	-0.0394255716572075	-0.0277373247376324	-0.0421180627008199	-0.0540267402560839	-0.042671005619647	-0.0362774649583616	-0.0496991805427395
P1_I4_M12	-0.0367809722670285	-0.0383544759998157	-0.0315101964846849	-0.0199364360821986	-0.0484962053641023	-0.0221401684584252	-0.0343477882683947	0.0075099002862064	-0.0384763070821251	-0.0253142608546326	-0.042004349720133	0.11961082321969	-0.042322274947321	-0.0236062640787168	-0.0371872640535337	-0.0211280146171208	-0.0385659277170814	-0.0222524705456495	-0.0124292297788032	-0.0163759813250645	-0.0170129346889032	-0.0441893462593573	-0.0343748964998225	-0.0469611195311702	-0.0416658244174543	-0.0331850412001211	0.972495258895987	-0.0316851728212858	-0.0101805887182973	-0.050325780897067	-0.0248870486779214	-0.0241954783541751	-0.0275140058082527	-0.056179732575591	-0.0244731097302025	-0.0365444044416695	-0.0450129101357613
